timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds,label_24h,label_3d,label_7d
2026-05-24 03:24:59,Server-2,1,5,bf:a1:ef:82:91:b3,192.168.224.173,34.3,86.0,28.4,50.43,estavel,alerta,estavel,92.2,critica,2.8,boa,16.73,céu limpo,62,4035,80.4,moderada,SIM,574390106,366676905,777336,723944,3.25,10,46.3,85,76.7,51.07,15.45,87.23,84.56,23.95,43.71,41.53,22.72,19.13,5.56,2.54,0.97,0.49,1.94,0.5,2.38,2.17,1970-01-01 00:00:01.746023269,422,43.74,03:24,24/05 03h,24/05
2026-05-24 03:25:59,Server-4,4,10,ae:86:9e:34:be:e4,192.168.55.68,10.3,92.2,47.3,50.07,estavel,critico,estavel,71.9,alta,23.1,boa,24.72,nublado,58,2150,50.7,moderada,NAO,857523861,782183142,817636,851251,1.75,6,73.8,175,38.19,92.9,14.41,91.41,59.97,97.98,25.54,3.91,2.03,45.95,3.34,21.63,2.4,0.71,1.98,0.85,2.56,0.96,1970-01-01 00:00:01.727714595,324,31.4,03:25,24/05 03h,24/05
2026-05-24 03:26:59,Server-8,1,18,cc:40:1c:7d:7e:88,192.168.15.58,18.6,28.0,28.6,74.93,estavel,estavel,estavel,77.9,alta,17.1,boa,17.89,nublado,75,2865,40.5,moderada,NAO,680860633,643106092,537665,629735,0.38,29,75.7,120,37.25,84.7,92.23,46.0,74.88,94.76,29.03,17.28,33.85,33.31,12.67,32.09,0.43,0.1,1.05,2.63,1.57,0.77,1970-01-01 00:00:01.710297232,498,30.22,03:26,24/05 03h,24/05
2026-05-24 03:27:59,Server-7,2,19,84:ad:5e:5a:a1:9a,192.168.110.210,52.0,88.2,61.0,32.93,estavel,alerta,estavel,88.4,alta,6.6,ruim,30.81,chuva leve,64,4258,93.1,excelente,SIM,579663449,674795066,661579,261987,0.05,9,78.6,200,17.35,93.18,71.0,59.03,57.32,51.4,15.58,37.59,47.51,23.89,33.41,40.77,1.18,1.82,2.89,0.74,0.01,0.95,1970-01-01 00:00:01.728675282,242,40.56,03:27,24/05 03h,24/05
2026-05-24 03:28:59,Server-2,3,4,74:8b:2e:2c:46:d6,192.168.175.3,44.2,91.4,97.7,22.23,estavel,critico,critico,94.9,alta,0.1,excelente,25.34,céu limpo,43,3461,61.8,ruim,NAO,139479823,675018218,682400,417733,4.91,25,73.6,114,45.24,70.6,84.77,41.72,29.0,56.01,36.18,49.1,31.3,11.91,10.49,37.05,2.66,1.3,0.77,2.55,0.18,1.05,1970-01-01 00:00:01.714051178,127,57.6,03:28,24/05 03h,24/05
2026-05-24 03:29:59,Server-7,5,2,46:69:b2:3f:57:55,192.168.92.243,39.7,28.9,85.2,48.73,estavel,estavel,alerta,63.4,critica,31.6,ruim,16.62,nublado,86,1382,68.9,ruim,NAO,767393182,321514903,352113,623861,2.01,15,74.9,124,29.41,83.51,74.46,27.47,95.36,19.56,18.62,43.14,40.46,14.12,16.09,16.83,0.01,2.9,0.93,1.49,0.25,0.37,1970-01-01 00:00:01.745077167,407,10.98,03:29,24/05 03h,24/05
2026-05-24 03:30:59,Server-6,1,8,c4:e9:bc:20:b5:a3,192.168.152.202,44.2,57.9,86.5,37.13,estavel,estavel,alerta,92.2,critica,2.8,ruim,15.62,nublado,33,4294,78.7,boa,NAO,889459039,104389070,474747,668056,4.33,29,75.4,155,39.02,53.73,33.73,50.62,37.29,65.6,45.83,2.46,10.79,21.23,36.61,25.23,2.37,2.88,0.77,0.68,1.73,2.11,1970-01-01 00:00:01.754526649,177,2.6,03:30,24/05 03h,24/05
2026-05-24 03:31:59,Server-1,1,8,c8:21:b7:f5:ad:fe,192.168.34.71,89.1,61.2,89.1,20.2,alerta,estavel,alerta,70.2,normal,24.8,excelente,17.4,céu limpo,71,1301,88.6,boa,SIM,650438562,312435149,491152,750630,3.22,21,72.1,109,37.24,81.66,24.74,31.82,93.62,20.15,2.04,38.82,46.36,41.85,34.93,29.74,0.67,1.99,1.05,2.32,0.95,1.87,1970-01-01 00:00:01.737245734,134,24.85,03:31,24/05 03h,24/05
2026-05-24 03:32:59,Server-7,3,3,b4:68:dd:8c:10:f2,192.168.181.220,90.7,80.0,94.6,11.57,critico,alerta,alerta,55.3,critica,39.7,boa,21.53,céu limpo,86,1783,93.2,boa,SIM,229626864,109251321,284894,349312,0.03,12,46.5,97,36.79,28.96,66.77,56.91,78.5,71.29,10.91,10.46,39.26,31.13,41.26,47.96,0.07,1.38,2.65,1.2,1.08,0.85,1970-01-01 00:00:01.781463837,397,49.99,03:32,24/05 03h,24/05
2026-05-24 03:33:59,Server-7,2,15,3d:e0:ea:17:a9:9d,192.168.30.225,55.9,60.0,59.6,41.5,estavel,estavel,estavel,66.7,alta,28.3,ruim,29.91,céu limpo,36,1901,60.3,boa,NAO,830906394,118605687,775881,195391,3.77,22,28.5,166,33.94,25.54,96.76,46.55,40.35,44.2,7.13,21.07,18.29,10.96,49.58,38.36,1.67,1.05,0.06,1.32,2.39,0.99,1970-01-01 00:00:01.725110649,266,26.09,03:33,24/05 03h,24/05
2026-05-24 03:34:59,Server-3,5,19,67:e7:6b:2b:be:3f,192.168.30.205,47.0,51.3,79.2,40.83,estavel,estavel,estavel,62.9,critica,32.1,boa,22.95,chuva forte,52,3203,50.7,excelente,SIM,614645257,478528057,662401,763406,3.21,24,50.2,161,20.86,32.96,92.4,97.42,73.35,10.92,4.62,1.63,27.65,41.35,31.28,28.84,2.93,2.35,2.63,1.56,1.84,0.86,1970-01-01 00:00:01.722817877,500,15.33,03:34,24/05 03h,24/05
2026-05-24 03:35:59,Server-7,5,20,bb:8e:18:45:0e:89,192.168.156.27,46.1,61.2,89.9,34.27,estavel,estavel,alerta,75.4,alta,19.6,ruim,18.93,chuva leve,33,4369,62.4,moderada,NAO,335168672,488170132,104242,437376,3.83,21,25.3,143,16.21,22.57,90.55,61.93,80.07,31.03,34.71,38.71,23.87,21.75,9.68,40.01,2.87,2.5,0.02,0.61,1.86,1.42,1970-01-01 00:00:01.797581202,445,55.44,03:35,24/05 03h,24/05
2026-05-24 03:36:59,Server-1,1,15,8d:77:3e:69:96:52,192.168.125.178,83.0,30.5,89.5,32.33,alerta,estavel,alerta,58.3,normal,36.7,boa,18.51,chuva forte,38,1245,69.0,ruim,NAO,689515377,404542686,441706,362097,4.96,10,41.6,99,33.42,39.94,44.55,67.23,53.73,30.41,8.25,40.89,32.65,29.29,16.02,39.66,1.47,1.28,2.83,2.0,1.66,0.16,1970-01-01 00:00:01.769665180,377,15.43,03:36,24/05 03h,24/05
2026-05-24 03:37:59,Server-4,4,10,06:8c:76:c0:0b:89,192.168.67.223,8.6,45.5,23.4,74.17,estavel,estavel,estavel,63.3,critica,31.7,boa,22.97,chuva leve,61,1208,81.8,excelente,SIM,857443861,462395689,614293,252278,1.99,10,34.1,117,66.68,64.8,62.8,97.82,60.59,54.34,10.13,17.44,19.02,23.18,43.5,42.23,0.52,2.89,2.39,1.57,1.76,1.2,1970-01-01 00:00:01.730730190,134,58.51,03:37,24/05 03h,24/05
2026-05-24 03:38:59,Server-3,4,10,85:14:3a:71:0b:cb,192.168.253.193,87.4,96.0,36.6,26.67,alerta,critico,estavel,43.5,normal,51.5,boa,23.9,chuva leve,97,4024,61.6,moderada,NAO,836921132,707220573,433907,263741,0.05,6,62.9,178,58.13,20.57,19.03,60.61,99.49,24.99,18.34,22.34,38.35,5.5,2.92,31.98,1.78,0.33,1.77,1.67,1.9,1.38,1970-01-01 00:00:01.730585018,324,58.54,03:38,24/05 03h,24/05
2026-05-24 03:39:59,Server-9,2,18,96:bf:8c:60:e3:9f,192.168.240.246,78.0,21.3,57.3,47.8,alerta,estavel,estavel,60.0,normal,35.0,excelente,16.77,chuva forte,82,4026,42.9,ruim,NAO,500306353,621558074,780421,204191,2.27,20,20.2,181,91.12,77.22,34.49,42.72,46.99,64.01,34.05,35.74,36.07,2.05,27.69,48.61,0.44,0.87,1.4,2.48,0.64,2.45,1970-01-01 00:00:01.742906087,229,42.41,03:39,24/05 03h,24/05
2026-05-24 03:40:59,Server-10,5,19,54:0f:82:e6:f7:f9,192.168.21.83,98.6,23.4,71.1,35.63,critico,estavel,estavel,39.5,critica,55.5,boa,22.18,chuva leve,55,4276,70.5,excelente,SIM,716802328,210176049,391351,734436,4.27,25,72.3,100,23.54,64.01,94.07,79.18,51.64,47.6,40.98,24.63,25.2,27.7,17.4,7.63,1.84,2.09,1.82,1.07,2.54,0.05,1970-01-01 00:00:01.738804202,190,10.44,03:40,24/05 03h,24/05
2026-05-24 03:41:59,Server-10,3,13,62:4d:81:67:ef:86,192.168.172.160,16.1,63.6,66.0,51.43,estavel,estavel,estavel,52.8,normal,42.2,ruim,22.14,chuva leve,91,4155,97.7,excelente,SIM,682830281,679139513,126373,193368,1.83,18,23.3,118,95.41,10.08,33.93,64.6,46.86,83.6,37.02,39.95,25.89,19.72,26.96,22.84,2.38,0.92,2.47,0.44,1.47,0.64,1970-01-01 00:00:01.797359136,87,4.55,03:41,24/05 03h,24/05
2026-05-24 03:42:59,Server-8,2,6,07:1e:57:7d:89:cf,192.168.168.155,89.0,67.9,54.9,29.4,alerta,estavel,estavel,67.7,normal,27.3,excelente,32.82,chuva forte,92,1624,72.4,excelente,NAO,706234131,394767771,583817,582786,3.41,13,41.8,115,59.64,41.5,28.06,66.14,75.68,70.19,46.07,30.3,12.97,46.79,12.32,9.78,0.23,1.0,2.24,0.72,0.41,0.16,1970-01-01 00:00:01.708941165,28,20.09,03:42,24/05 03h,24/05
2026-05-24 03:43:59,Server-1,5,19,bd:cb:bd:cf:a9:b2,192.168.80.202,49.7,73.8,74.5,34.0,estavel,estavel,estavel,80.6,normal,14.4,boa,28.03,chuva leve,39,2587,86.2,ruim,NAO,762615721,708141367,728289,207109,3.81,26,23.0,187,71.4,22.44,95.76,41.75,95.66,73.92,39.8,47.01,28.26,18.42,19.54,37.79,2.86,2.93,0.49,0.09,1.9,2.82,1970-01-01 00:00:01.716043102,109,49.65,03:43,24/05 03h,24/05
2026-05-24 03:44:59,Server-10,5,12,be:5a:5f:c4:30:01,192.168.155.230,88.5,83.3,94.0,11.4,alerta,alerta,alerta,87.8,alta,7.2,boa,31.79,céu limpo,37,4003,42.4,excelente,NAO,480607240,433807060,130767,650275,0.14,29,54.6,151,94.77,65.36,87.44,45.09,43.61,60.31,1.97,20.23,46.71,37.57,46.27,25.12,2.18,1.37,1.11,2.36,2.1,1.91,1970-01-01 00:00:01.714891224,397,29.7,03:44,24/05 03h,24/05
2026-05-24 03:45:59,Server-3,5,14,73:53:94:4a:78:ec,192.168.150.100,67.9,62.6,71.9,32.53,estavel,estavel,estavel,78.1,alta,16.9,excelente,31.66,chuva forte,100,1245,96.2,ruim,SIM,543826416,567672194,475487,390798,1.41,8,42.7,110,82.77,13.77,81.05,92.93,54.92,63.65,32.76,26.9,2.4,48.7,2.94,12.67,0.48,0.94,0.37,2.85,0.04,1.48,1970-01-01 00:00:01.766612142,340,21.72,03:45,24/05 03h,24/05
2026-05-24 03:46:59,Server-7,2,16,c7:86:eb:07:d2:2a,192.168.224.49,64.1,90.3,74.2,23.8,estavel,critico,estavel,78.9,normal,16.1,excelente,30.86,céu limpo,77,3651,47.0,moderada,NAO,526831213,287158329,290435,382085,4.37,15,72.4,193,64.93,51.77,78.96,15.1,32.26,56.51,16.52,20.16,11.94,48.73,2.1,18.52,2.24,1.81,2.6,0.85,2.75,2.28,1970-01-01 00:00:01.739316991,309,30.58,03:46,24/05 03h,24/05
2026-05-24 03:47:59,Server-3,1,18,a7:76:01:ee:d1:4f,192.168.34.8,51.5,53.0,84.3,37.07,estavel,estavel,alerta,61.1,critica,33.9,ruim,33.03,céu limpo,46,3259,63.6,boa,SIM,565795941,745590025,215076,324011,1.22,5,33.8,179,57.15,75.25,87.49,87.81,81.99,52.14,35.79,34.08,18.12,2.7,43.75,26.58,1.78,0.11,1.84,0.39,2.68,2.79,1970-01-01 00:00:01.735845117,366,51.06,03:47,24/05 03h,24/05
2026-05-24 03:48:59,Server-4,5,10,4a:02:98:86:38:41,192.168.110.46,37.2,50.3,39.3,57.73,estavel,estavel,estavel,70.9,alta,24.1,ruim,26.62,nublado,40,2313,69.5,ruim,NAO,738515247,371209523,395466,624476,1.21,5,79.2,188,62.65,54.21,97.16,11.03,71.27,80.49,30.0,3.41,16.0,46.74,46.13,49.99,2.29,0.29,0.79,2.51,2.48,2.39,1970-01-01 00:00:01.710726657,53,53.73,03:48,24/05 03h,24/05
2026-05-24 03:49:59,Server-2,1,10,c9:66:40:3f:e6:21,192.168.218.79,27.0,55.7,36.2,60.37,estavel,estavel,estavel,44.9,alta,50.1,excelente,26.07,chuva forte,71,4006,76.3,ruim,NAO,849982751,454011518,431774,273514,3.22,7,41.1,115,15.82,62.84,55.99,41.82,81.82,56.83,25.08,23.18,24.33,45.66,28.16,48.12,1.77,2.9,1.58,2.93,1.69,1.64,1970-01-01 00:00:01.787091307,495,4.13,03:49,24/05 03h,24/05
2026-05-24 03:50:59,Server-8,2,7,03:e2:58:50:7a:48,192.168.65.160,19.3,63.7,49.7,55.77,estavel,estavel,estavel,49.5,alta,45.5,ruim,22.19,nublado,91,1479,93.3,ruim,SIM,619393443,187913939,624582,678961,1.32,7,74.1,120,89.89,85.82,88.45,60.65,19.17,52.94,13.4,24.4,19.8,31.19,13.16,27.96,0.84,1.2,3.0,2.09,2.03,0.67,1970-01-01 00:00:01.777389171,48,27.73,03:50,24/05 03h,24/05
2026-05-24 03:51:59,Server-7,1,3,39:6b:92:d4:cd:1e,192.168.15.38,87.9,49.7,41.2,40.4,alerta,estavel,estavel,78.7,critica,16.3,boa,23.89,chuva leve,48,4479,54.1,moderada,NAO,367954493,298631994,726486,491799,1.49,5,47.8,171,12.93,15.09,11.99,59.07,85.38,15.21,8.48,30.27,35.77,45.98,6.95,32.3,1.05,0.59,0.49,2.45,0.68,0.03,1970-01-01 00:00:01.714750624,304,28.94,03:51,24/05 03h,24/05
2026-05-24 03:52:59,Server-2,5,17,6a:bf:95:c4:c2:4c,192.168.103.232,46.3,35.2,85.4,44.37,estavel,estavel,alerta,72.1,alta,22.9,excelente,32.67,chuva leve,30,4185,40.4,excelente,SIM,257558324,788365273,811877,148249,0.04,25,44.6,136,23.56,54.64,52.48,46.18,11.01,81.65,9.99,9.09,2.6,32.22,40.67,48.27,0.09,1.95,2.79,0.94,2.72,0.31,1970-01-01 00:00:01.777083661,29,32.25,03:52,24/05 03h,24/05
2026-05-24 03:53:59,Server-4,2,4,57:2d:ad:73:ff:95,192.168.105.175,47.2,37.7,20.8,64.77,estavel,estavel,estavel,38.8,alta,56.2,ruim,31.36,chuva forte,69,2983,98.4,moderada,NAO,594881569,155866520,686358,333309,2.32,8,58.4,101,55.74,24.81,11.6,92.93,40.94,48.87,13.99,18.74,30.7,35.05,27.01,13.95,1.13,1.99,0.88,0.55,0.31,0.77,1970-01-01 00:00:01.748947966,74,48.29,03:53,24/05 03h,24/05
2026-05-24 03:54:59,Server-10,1,12,59:64:dc:6a:5e:40,192.168.108.194,38.4,73.9,84.2,34.5,estavel,estavel,alerta,79.1,critica,15.9,boa,25.56,chuva forte,99,4261,48.5,moderada,SIM,784411286,346190178,883513,450681,0.08,14,40.7,199,80.0,47.44,70.89,93.25,34.81,33.63,32.26,27.44,10.82,18.76,35.03,11.49,1.4,1.66,0.71,2.26,2.02,0.56,1970-01-01 00:00:01.721928371,318,59.75,03:54,24/05 03h,24/05
2026-05-24 03:55:59,Server-2,3,9,3f:b0:aa:89:3f:3f,192.168.162.177,36.9,45.0,58.2,53.3,estavel,estavel,estavel,36.8,alta,58.2,excelente,20.46,nublado,55,2768,88.2,ruim,NAO,135290912,366078720,124311,486048,2.71,6,68.3,94,37.4,65.49,43.49,31.42,31.07,74.94,36.98,16.8,12.84,7.64,35.59,14.3,0.71,2.28,1.03,2.83,2.75,0.23,1970-01-01 00:00:01.720469607,395,44.96,03:55,24/05 03h,24/05
2026-05-24 03:56:59,Server-7,3,14,25:c0:4e:b1:24:62,192.168.158.166,59.3,90.4,37.9,37.47,estavel,critico,estavel,90.1,normal,4.9,ruim,32.5,céu limpo,37,2233,54.2,ruim,SIM,731846079,108187559,685575,581977,3.91,23,61.9,165,25.32,56.71,47.34,40.83,84.56,86.75,30.23,16.58,2.83,49.27,5.95,26.92,0.3,1.4,0.43,1.53,1.34,1.95,1970-01-01 00:00:01.780723167,322,53.32,03:56,24/05 03h,24/05
2026-05-24 03:57:59,Server-5,5,15,5f:7d:73:f7:91:95,192.168.136.174,9.2,51.3,64.7,58.27,estavel,estavel,estavel,71.3,alta,23.7,boa,31.28,chuva forte,30,1797,58.9,excelente,SIM,864382677,110295740,155067,136642,3.16,16,36.6,112,36.92,93.11,10.38,72.27,88.86,54.72,16.28,24.88,31.41,1.39,40.75,47.53,1.33,2.33,2.51,0.44,1.37,1.28,1970-01-01 00:00:01.753649272,499,9.31,03:57,24/05 03h,24/05
2026-05-24 03:58:59,Server-6,4,17,81:57:a1:06:45:cd,192.168.250.188,76.5,44.7,33.1,48.57,alerta,estavel,estavel,91.7,critica,3.3,boa,31.69,chuva leve,80,1890,57.5,boa,NAO,405620050,116511635,583949,899739,1.45,17,57.8,175,59.44,22.88,42.31,79.79,68.27,91.13,20.36,39.91,21.21,47.15,34.64,13.58,1.0,0.27,1.43,0.03,2.59,0.34,1970-01-01 00:00:01.784857609,75,24.7,03:58,24/05 03h,24/05
2026-05-24 03:59:59,Server-1,1,5,37:6c:d4:c2:45:3b,192.168.41.236,27.9,57.4,82.6,44.03,estavel,estavel,alerta,50.3,critica,44.7,excelente,28.3,nublado,95,2083,77.1,ruim,NAO,622148863,242724393,451553,867902,0.27,24,70.1,195,77.74,95.84,57.76,13.82,21.72,93.13,11.2,24.67,46.42,35.59,40.64,16.68,2.04,2.07,0.11,1.66,2.75,2.82,1970-01-01 00:00:01.739498113,310,11.87,03:59,24/05 03h,24/05
2026-05-24 04:00:59,Server-1,1,17,94:d2:fc:4e:dc:a8,192.168.214.230,64.6,40.5,86.7,36.07,estavel,estavel,alerta,87.2,critica,7.8,boa,18.37,nublado,38,3903,49.9,boa,NAO,571836018,815783944,863495,184217,0.36,28,35.9,140,94.98,10.03,98.38,94.84,69.63,98.68,26.83,43.89,33.35,34.88,37.27,36.68,0.81,0.81,1.56,0.13,1.64,1.6,1970-01-01 00:00:01.715208004,244,7.16,04:00,24/05 04h,24/05
2026-05-24 04:01:59,Server-6,3,2,be:8d:0f:76:ef:4c,192.168.163.186,59.8,17.6,54.2,56.13,estavel,estavel,estavel,46.7,normal,48.3,ruim,18.15,chuva forte,64,1809,85.5,excelente,NAO,534054534,507853067,140138,513505,1.62,14,60.0,128,34.74,87.91,56.92,32.65,98.95,22.48,7.12,12.63,23.29,7.65,11.26,48.51,0.66,0.86,1.96,2.15,0.71,2.89,1970-01-01 00:00:01.734802830,148,25.05,04:01,24/05 04h,24/05
2026-05-24 04:02:59,Server-5,4,3,e2:02:2b:6a:39:fc,192.168.174.186,79.7,61.3,66.5,30.83,alerta,estavel,estavel,55.4,critica,39.6,excelente,34.41,chuva leve,62,4476,98.8,moderada,SIM,614244373,467181180,484117,496010,3.09,28,71.7,187,13.0,67.85,58.86,84.78,13.04,96.63,10.29,29.77,4.8,40.49,15.26,11.82,1.2,1.05,1.76,1.65,1.32,1.89,1970-01-01 00:00:01.771338743,73,17.01,04:02,24/05 04h,24/05
2026-05-24 04:03:59,Server-9,4,13,a3:ba:47:a4:8e:4a,192.168.209.180,24.8,77.8,75.5,40.63,estavel,alerta,estavel,71.8,normal,23.2,boa,20.53,chuva leve,59,4217,61.1,boa,SIM,448647825,550552039,705790,328023,3.14,28,59.6,189,86.09,92.89,91.65,94.21,86.62,63.64,31.99,49.02,39.73,15.72,13.16,19.92,0.89,2.2,0.02,2.31,0.48,1.51,1970-01-01 00:00:01.721602098,169,40.39,04:03,24/05 04h,24/05
2026-05-24 04:04:59,Server-2,5,19,4e:ea:31:9d:dd:c1,192.168.142.94,19.6,16.9,57.3,68.73,estavel,estavel,estavel,46.9,normal,48.1,ruim,22.8,chuva leve,54,3863,50.9,moderada,SIM,611651439,653109888,367657,602672,3.93,29,43.3,123,24.22,35.22,14.11,99.79,56.35,94.52,12.39,21.89,2.32,11.26,17.58,34.15,2.48,2.91,0.89,2.62,0.64,1.07,1970-01-01 00:00:01.783058731,435,51.33,04:04,24/05 04h,24/05
2026-05-24 04:05:59,Server-6,4,19,98:c5:04:0e:02:f7,192.168.134.251,68.2,56.2,53.0,40.87,estavel,estavel,estavel,49.7,alta,45.3,boa,16.46,céu limpo,45,3474,86.5,moderada,SIM,224627475,640975068,846522,527073,2.47,22,67.8,161,72.19,92.66,78.89,65.94,39.62,61.89,12.92,45.89,14.79,12.93,12.02,16.44,1.35,1.22,2.86,1.37,2.45,0.96,1970-01-01 00:00:01.768646829,186,29.99,04:05,24/05 04h,24/05
2026-05-24 04:06:59,Server-6,2,20,83:b8:ad:50:4d:67,192.168.219.85,16.6,71.2,35.1,59.03,estavel,estavel,estavel,56.4,normal,38.6,excelente,31.19,chuva leve,66,2260,82.9,excelente,SIM,802777892,602130689,127289,322934,2.94,16,29.8,102,27.38,50.1,80.49,33.35,86.94,78.79,8.47,34.34,29.06,17.39,43.65,29.55,0.92,2.75,1.59,1.52,0.51,0.2,1970-01-01 00:00:01.760151054,181,57.86,04:06,24/05 04h,24/05
2026-05-24 04:07:59,Server-10,5,6,74:97:a3:9d:96:4e,192.168.10.16,45.9,30.1,29.3,64.9,estavel,estavel,estavel,67.3,alta,27.7,excelente,29.01,céu limpo,63,4061,61.3,excelente,NAO,530599523,108019672,529511,142676,1.75,18,43.9,100,73.05,38.37,24.88,29.31,75.89,63.79,21.35,36.42,7.74,8.42,12.11,28.88,0.13,2.56,0.95,1.0,2.99,0.47,1970-01-01 00:00:01.781956201,117,52.65,04:07,24/05 04h,24/05
2026-05-24 04:08:59,Server-9,3,8,82:a7:6b:76:45:1a,192.168.63.211,83.7,71.3,49.0,32.0,alerta,estavel,estavel,49.6,alta,45.4,ruim,30.16,céu limpo,38,2135,96.0,excelente,SIM,197742959,733931126,643119,404181,0.78,7,65.2,197,48.51,76.18,52.85,15.71,91.7,59.09,48.36,22.4,21.75,32.38,34.08,4.21,0.74,0.63,2.22,0.07,1.37,1.82,1970-01-01 00:00:01.717345491,399,54.88,04:08,24/05 04h,24/05
2026-05-24 04:09:59,Server-7,4,6,c5:b3:af:67:b8:8d,192.168.114.128,87.0,98.8,39.5,24.9,alerta,critico,estavel,78.9,normal,16.1,excelente,16.56,nublado,81,3772,54.2,moderada,SIM,882385482,298598704,414323,477956,2.48,25,26.6,184,88.5,55.2,19.96,72.5,32.61,76.01,41.72,3.11,5.92,46.95,49.21,48.24,2.2,2.97,0.59,2.46,2.59,1.37,1970-01-01 00:00:01.793667685,94,25.57,04:09,24/05 04h,24/05
2026-05-24 04:10:59,Server-5,4,2,4a:fc:62:e7:61:24,192.168.179.24,68.0,85.3,20.9,41.93,estavel,alerta,estavel,54.9,alta,40.1,excelente,23.24,chuva forte,40,2840,42.8,moderada,NAO,653958405,166955036,568342,310671,4.18,20,26.8,93,64.51,21.08,81.65,49.65,46.99,64.85,21.54,40.72,32.93,33.26,22.75,3.03,2.3,0.65,2.58,2.0,0.62,0.12,1970-01-01 00:00:01.730669191,435,5.91,04:10,24/05 04h,24/05
2026-05-24 04:11:59,Server-2,3,13,b0:15:4e:25:cd:cf,192.168.174.175,17.4,14.7,44.0,74.63,estavel,estavel,estavel,49.5,alta,45.5,boa,30.84,céu limpo,98,2835,72.0,excelente,NAO,289115707,348374960,397459,317813,0.32,28,72.5,148,97.32,16.27,12.01,27.2,27.98,71.31,10.05,14.38,23.31,25.45,14.69,30.32,1.52,0.37,1.3,0.32,1.16,0.7,1970-01-01 00:00:01.755065993,105,4.51,04:11,24/05 04h,24/05
2026-05-24 04:12:59,Server-8,4,5,05:20:88:9d:40:f3,192.168.197.225,6.5,49.3,41.0,67.73,estavel,estavel,estavel,45.4,alta,49.6,ruim,18.72,nublado,92,3263,87.6,ruim,NAO,665734333,784893227,131185,820721,2.48,6,66.2,155,83.29,79.05,35.95,87.89,36.32,25.92,30.44,42.43,11.21,34.09,29.67,8.5,1.84,2.18,0.85,2.26,0.47,2.54,1970-01-01 00:00:01.712506902,308,9.97,04:12,24/05 04h,24/05
2026-05-24 04:13:59,Server-6,3,5,f2:3d:7b:01:a2:fb,192.168.173.59,42.4,41.3,22.6,64.57,estavel,estavel,estavel,70.6,critica,24.4,ruim,22.33,nublado,54,2879,53.2,excelente,NAO,282952239,403059561,130715,773911,4.77,14,34.3,153,99.13,40.27,84.65,39.36,21.73,22.91,9.97,30.9,2.96,29.71,23.65,10.08,0.45,0.82,0.86,2.2,2.74,0.97,1970-01-01 00:00:01.709930329,69,42.09,04:13,24/05 04h,24/05
2026-05-24 04:14:59,Server-1,2,18,e9:fb:96:ce:31:57,192.168.121.104,67.8,49.1,23.8,53.1,estavel,estavel,estavel,52.4,critica,42.6,boa,25.11,céu limpo,67,2937,75.7,ruim,NAO,736567881,467149993,805099,697572,0.21,12,28.3,155,48.87,62.45,74.19,79.25,12.95,85.6,28.44,20.97,12.6,3.3,23.53,44.59,1.27,0.22,2.44,2.75,1.26,2.68,1970-01-01 00:00:01.712517012,243,14.34,04:14,24/05 04h,24/05
2026-05-24 04:15:59,Server-4,4,8,ed:f1:a7:f3:f9:40,192.168.142.85,94.1,61.8,21.7,40.8,critico,estavel,estavel,85.3,critica,9.7,boa,15.76,céu limpo,55,3729,89.3,boa,SIM,183936307,786329949,420049,473095,3.39,18,23.0,196,79.31,74.34,60.91,46.24,46.47,70.36,34.01,42.62,20.69,11.25,40.7,49.79,1.74,1.24,0.36,1.56,0.07,0.14,1970-01-01 00:00:01.749215512,462,21.01,04:15,24/05 04h,24/05
2026-05-24 04:16:59,Server-3,4,15,89:a3:33:35:a3:5e,192.168.168.177,35.9,93.6,29.9,46.87,estavel,critico,estavel,81.4,critica,13.6,excelente,32.44,nublado,95,2970,54.5,moderada,NAO,618912804,797859808,295978,285074,4.99,6,74.2,142,96.17,21.8,55.91,25.83,20.47,85.42,35.37,10.31,27.87,37.32,1.05,25.89,1.72,2.35,0.73,0.53,2.31,1.19,1970-01-01 00:00:01.714662823,465,40.76,04:16,24/05 04h,24/05
2026-05-24 04:17:59,Server-1,5,13,ef:34:1c:b8:da:64,192.168.170.80,35.6,16.9,54.1,64.47,estavel,estavel,estavel,55.3,alta,39.7,boa,16.31,céu limpo,43,2731,51.6,boa,NAO,781994388,502436823,257338,105834,0.16,28,24.3,165,91.44,38.41,55.24,58.19,45.29,11.32,21.23,30.82,48.41,17.67,39.06,16.21,0.13,0.48,2.22,2.5,0.53,2.77,1970-01-01 00:00:01.766701049,160,56.76,04:17,24/05 04h,24/05
