timestamp,cpu_percent,memory_available_gb,disk_usage_percent,swap_percent,iowait_percent,active_processes,net_bytes_sent,net_bytes_recv,latency_ms,packet_loss_percent,throughput_mbps,failed_connections,proc_adsb_cpu,proc_route_cpu,proc_db_cpu,active_flights,aircraft_connected,aircraft_broadcast_failures,routes_active,routes_without_update,adsb_update_rate,incident_count,incident_severity,recovery_time_minutes,uptime_percent,tickets_sold,passengers_impacted,delayed_flights,cancelled_flights,estimated_revenue_loss_brl,estimated_operational_cost_brl
2026-03-06 02:00:00,56.35,11.21,63.0,17.93,5.59,192,98139823,92715698,57.58,0.54,100,11,16.21,9.28,6.39,67,63,1,86,2,97.87,0,Low,0,100,11669,757,4,0,92681.35,0.0
2026-03-06 03:00:00,70.66,10.67,63.04,18.03,5.89,225,213482491,301325718,69.37,0.81,226.71,2,25.47,12.12,7.78,110,102,1,143,7,98.95,0,Low,0,100,13600,1867,15,0,238303.2,0.0
2026-03-06 04:00:00,53.78,11.25,63.05,18.13,4.82,244,151133610,171256770,55.85,0.64,168.57,14,15.18,12.32,7.68,76,75,2,84,3,98.52,0,Low,0,100,7347,731,6,1,323891.42,0.0
2026-03-06 05:00:00,53.99,10.75,63.09,18.23,5.08,204,152631443,178516810,54.36,0.43,132.94,8,15.72,8.1,6.91,89,84,1,109,2,98.75,0,Low,0,100,9380,362,3,0,76961.04,0.0
2026-03-06 06:00:00,67.08,11.55,63.11,18.32,5.42,265,142159126,149975319,62.19,0.38,153.81,2,26.45,10.71,8.89,151,140,1,168,3,99.54,0,Low,0,100,14766,1056,6,0,251839.21,0.0
2026-03-06 07:00:00,80.55,8.6,63.15,18.47,5.53,262,329124383,388996535,70.07,0.35,340.63,8,29.14,14.33,13.11,142,135,0,171,1,98.79,0,Low,0,100,18353,188,1,0,41783.3,0.0
2026-03-06 08:00:00,80.48,10.08,63.18,18.59,5.41,291,333976389,384147453,73.0,0.66,400.44,2,29.1,12.46,11.65,166,156,2,240,3,98.29,0,Low,0,100,28738,255,2,0,95107.85,0.0
2026-03-06 09:00:00,74.42,10.92,63.21,18.69,5.63,277,272743934,277919516,70.82,0.77,268.58,8,22.83,15.86,13.18,163,159,1,224,2,97.74,0,Low,0,100,25854,437,3,0,92408.09,0.0
2026-03-06 10:00:00,57.75,10.56,63.24,18.8,6.1,233,180582752,189195262,54.98,0.12,203.3,1,18.75,16.84,7.07,121,115,0,173,0,99.67,0,Low,0,100,14962,0,0,0,0.0,0.0
2026-03-06 11:00:00,65.29,9.57,63.25,18.93,4.52,224,279408125,322303928,64.6,0.86,282.03,4,20.96,16.01,12.8,113,107,2,128,6,97.5,0,Low,0,100,11733,1297,10,2,744016.56,0.0
2026-03-06 12:00:00,70.48,9.43,63.27,19.06,5.2,246,196870939,199786046,70.0,0.99,197.97,13,21.12,15.82,8.73,132,126,2,187,5,98.07,0,Low,0,100,20109,554,4,0,189577.89,0.0
2026-03-06 13:00:00,67.88,11.27,63.29,19.15,6.19,258,299927228,295291177,71.74,1.17,258.0,21,26.94,20.35,9.35,133,130,5,190,10,96.71,0,Low,0,100,19961,1925,9,0,439528.72,0.0
2026-03-06 14:00:00,60.77,12.84,63.3,19.22,4.92,261,281537803,237247796,63.7,0.99,234.94,15,19.09,17.23,8.75,108,99,3,159,2,96.66,0,Low,0,100,17540,333,3,0,120915.42,0.0
2026-03-06 15:00:00,62.09,10.18,63.32,19.33,3.99,203,172908851,220901329,57.29,0.41,180.35,5,22.37,12.65,9.03,106,99,0,154,1,98.85,0,Low,0,100,10143,0,0,0,0.0,0.0
2026-03-06 16:00:00,56.31,12.62,63.35,19.4,6.26,263,208475900,263462144,61.64,0.85,241.87,5,14.8,16.44,10.87,106,104,3,126,2,96.84,0,Low,0,100,13419,148,1,0,44384.7,0.0
2026-03-06 17:00:00,69.59,10.91,63.36,19.5,4.08,214,231260425,228597175,60.1,0.22,224.77,2,18.4,19.18,13.66,150,140,1,200,0,99.38,0,Low,0,100,25766,0,0,0,0.0,0.0
2026-03-06 18:00:00,60.91,10.09,63.38,19.62,4.59,258,188984845,270098813,56.95,0.35,210.04,3,22.47,15.54,10.2,118,108,1,140,0,98.79,0,Low,0,100,12929,0,0,0,0.0,0.0
2026-03-06 19:00:00,76.16,10.36,63.42,19.73,4.7,275,191504186,225304257,68.7,0.6,161.86,13,28.51,11.86,12.87,133,130,1,151,3,97.99,0,Low,0,100,22591,207,2,0,76407.42,0.0
2026-03-06 20:00:00,66.52,9.89,63.44,19.86,6.12,220,160825428,201959385,67.11,0.8,151.71,6,21.76,15.47,12.06,120,119,3,147,5,99.04,0,Low,0,100,19905,544,4,0,136749.66,0.0
2026-03-06 21:00:00,58.75,10.7,63.46,19.96,4.83,206,153022610,167824042,52.98,0.05,135.23,0,22.67,11.84,11.13,125,124,0,154,0,99.9,0,Low,0,100,13841,0,0,0,0.0,0.0
2026-03-06 22:00:00,58.77,12.28,63.47,20.04,5.78,198,144238556,231180787,58.88,0.5,171.5,6,21.55,11.61,7.45,76,75,1,89,2,99.43,0,Low,0,100,6945,416,2,0,85467.82,0.0
2026-03-06 23:00:00,60.33,9.49,63.49,20.17,6.07,234,106550523,162037291,57.01,0.17,124.91,2,20.55,14.64,10.04,69,64,0,103,1,99.48,0,Low,0,100,10278,0,0,0,0.0,0.0
2026-03-07 00:00:00,57.08,11.53,63.52,20.26,5.98,270,109798820,129738331,59.85,0.66,100,5,14.73,13.67,11.27,81,75,0,96,1,99.19,0,Low,0,100,8957,128,1,0,32013.84,0.0
2026-03-07 01:00:00,46.82,12.71,63.54,20.32,5.81,212,111411374,124766881,54.79,0.8,100,15,18.33,11.13,7.55,71,67,2,101,3,98.47,0,Low,0,100,7290,508,3,0,120858.4,0.0
2026-03-07 02:00:00,48.0,12.86,63.58,20.38,3.84,233,155203834,184506570,55.07,1.05,172.8,7,12.23,8.2,8.04,83,76,5,110,5,98.26,0,Low,0,100,9750,595,4,0,133190.04,0.0
2026-03-07 03:00:00,54.33,11.47,63.6,20.48,3.71,212,219500011,273722439,48.34,0.02,201.75,0,18.12,13.34,7.06,83,76,0,103,0,99.94,0,Low,0,100,13356,0,0,0,0.0,0.0
2026-03-07 04:00:00,54.06,11.84,63.62,20.56,3.88,183,94199243,136568415,50.25,0.2,100,2,19.04,16.11,6.11,89,85,0,131,0,99.28,0,Low,0,100,8938,0,0,0,0.0,0.0
2026-03-07 05:00:00,56.05,12.85,63.64,20.62,4.15,242,202352879,244232865,59.35,0.95,231.18,9,14.86,14.25,9.7,94,92,3,133,8,98.52,0,Low,0,100,15995,924,6,1,314251.54,0.0
2026-03-07 06:00:00,64.06,12.07,63.67,20.7,5.4,290,251787564,327055975,59.87,0.33,261.51,2,17.23,14.62,9.0,137,131,1,182,1,98.91,0,Low,0,100,16822,187,1,0,26162.57,0.0
2026-03-07 07:00:00,72.31,11.31,63.69,20.79,3.85,238,308138672,427335523,68.47,0.93,329.82,8,26.11,17.14,10.33,141,136,1,160,7,98.96,0,Low,0,100,13744,1199,7,0,228780.86,0.0
2026-03-07 08:00:00,75.9,9.22,63.73,20.93,4.14,298,151971760,235812428,63.56,0.18,187.14,0,24.29,19.32,9.18,136,132,0,182,1,99.65,0,Low,0,100,13202,137,1,0,45310.41,0.0
2026-03-07 09:00:00,81.84,8.71,63.76,21.08,5.16,291,272852999,417601637,69.29,0.24,340.62,4,25.23,13.6,12.85,162,150,0,190,1,99.72,0,Low,0,100,24645,164,1,0,47107.38,0.0
2026-03-07 10:00:00,67.22,9.52,63.77,21.21,6.38,212,262029303,265854531,61.92,0.2,268.86,4,22.84,19.47,10.58,113,104,1,132,0,99.41,0,Low,0,100,11693,0,0,0,0.0,0.0
2026-03-07 11:00:00,58.72,13.1,63.78,21.26,4.58,252,206519735,162585569,62.98,1.09,172.66,13,20.37,9.31,8.66,126,123,4,174,6,97.52,0,Low,0,100,18858,1149,11,1,443574.18,0.0
2026-03-07 12:00:00,68.23,10.1,63.82,21.38,4.48,202,132419160,155159640,58.56,0.09,111.44,1,18.71,18.12,8.34,106,101,0,133,0,99.74,0,Low,0,100,15304,0,0,0,0.0,0.0
2026-03-07 13:00:00,72.12,10.25,63.84,21.5,5.39,289,223709844,292691907,63.81,0.24,225.63,4,21.12,14.02,14.04,121,119,1,154,1,99.68,0,Low,0,100,15200,386,2,0,55169.57,0.0
2026-03-07 14:00:00,60.68,12.22,63.87,21.57,4.94,194,284671471,298293206,55.49,0.17,294.09,4,17.96,18.18,11.73,120,112,0,139,1,99.37,0,Low,0,100,15994,202,1,0,34491.72,0.0
2026-03-07 15:00:00,63.82,10.3,63.89,21.69,5.22,203,214256436,226402409,56.58,0.05,226.01,0,21.98,13.29,8.25,111,110,0,138,0,99.89,0,Low,0,100,14760,0,0,0,0.0,0.0
2026-03-07 16:00:00,64.02,12.14,63.92,21.76,4.79,202,240100325,270087511,59.27,0.37,225.35,4,21.63,15.98,7.57,129,119,0,147,2,99.57,0,Low,0,100,18418,554,3,0,59227.35,0.0
2026-03-07 17:00:00,70.26,10.6,63.95,21.87,5.9,274,140133498,170369859,65.53,0.45,153.14,5,26.46,20.2,10.27,141,130,0,201,4,98.62,0,Low,0,100,23816,825,4,0,184908.02,0.0
2026-03-07 18:00:00,67.9,9.36,63.97,22.0,4.57,281,247139972,250515793,68.46,1.09,219.33,18,21.65,11.11,8.24,144,135,6,184,7,98.61,0,Low,0,100,24329,1044,6,1,331251.47,0.0
2026-03-07 19:00:00,60.18,10.93,64.0,22.11,5.29,246,181234241,209293855,61.29,0.72,177.24,16,19.83,15.33,7.3,120,112,3,164,4,98.43,0,Low,0,100,17871,1294,7,0,221268.39,0.0
2026-03-07 20:00:00,61.44,11.97,64.04,22.19,5.05,206,150319776,165718941,64.82,1.04,162.43,10,17.48,15.53,9.84,121,119,4,181,3,96.54,0,Low,0,100,18364,338,2,0,44912.49,0.0
2026-03-07 21:00:00,75.34,11.38,64.05,22.28,5.77,255,219550371,344917055,70.45,0.66,272.24,10,25.29,22.55,13.43,131,127,0,147,3,98.59,0,Low,0,100,17141,1183,6,0,121024.05,0.0
2026-03-07 22:00:00,49.15,12.83,64.09,22.34,4.45,234,176065300,223515399,48.51,0.23,181.55,4,14.95,10.09,7.13,82,78,1,91,1,99.18,0,Low,0,100,9839,100,1,0,28448.11,0.0
2026-03-07 23:00:00,62.95,10.02,64.1,22.46,5.93,235,115753376,116132736,64.63,0.8,123.88,5,18.59,10.62,8.22,86,83,2,117,2,98.27,0,Low,0,100,7900,338,2,0,98180.09,0.0
2026-03-08 00:00:00,69.51,9.55,64.14,22.59,4.62,248,208880647,206577134,70.23,1.16,215.81,19,21.14,11.78,13.03,100,92,4,126,6,97.41,0,Low,0,100,10651,1465,12,0,287502.3,0.0
2026-03-08 01:00:00,43.44,12.86,64.17,22.65,5.82,176,141018116,149111706,55.83,1.1,159.39,20,15.2,11.37,5.24,68,64,5,85,7,98.56,0,Low,0,100,8078,2057,10,0,433790.82,0.0
2026-03-08 02:00:00,57.2,11.2,64.18,22.75,3.73,254,162154098,180900164,53.41,0.35,153.12,2,19.65,16.09,8.95,88,84,1,110,1,99.08,0,Low,0,100,8538,292,2,0,53183.29,0.0
2026-03-08 03:00:00,54.11,10.47,64.2,22.86,4.03,185,110860400,127082871,60.38,1.19,100,10,21.56,11.28,9.25,74,69,7,102,5,98.06,0,Low,0,100,10896,1112,10,0,134842.91,0.0
2026-03-08 04:00:00,52.31,9.81,64.22,22.98,3.64,256,215280147,203216359,56.58,0.97,179.59,15,19.95,14.72,8.79,87,81,4,116,3,97.26,0,Low,0,100,9750,943,5,0,100711.28,0.0
2026-03-08 05:00:00,66.37,12.0,64.24,23.06,5.96,210,194689355,288014265,67.73,0.9,240.87,11,23.75,12.47,9.86,100,99,4,134,6,98.37,0,Low,0,100,11524,859,7,0,169093.53,0.0
2026-03-08 06:00:00,59.69,10.24,64.25,23.18,3.98,219,210297584,313517857,56.87,0.51,237.91,6,16.14,10.59,11.56,126,124,2,167,3,99.14,0,Low,0,100,17088,315,3,0,147952.9,0.0
2026-03-08 07:00:00,76.62,10.22,64.28,23.29,4.54,276,319530760,335817094,63.85,0.11,358.08,2,22.43,20.15,10.39,145,142,0,163,0,99.85,0,Low,0,100,21868,0,0,0,0.0,0.0
2026-03-08 08:00:00,76.69,10.99,64.31,23.39,4.73,249,196378325,298048670,72.84,0.97,236.09,17,27.26,16.19,7.77,148,139,1,197,8,97.4,0,Low,0,100,14829,809,7,1,249257.56,0.0
2026-03-08 09:00:00,70.22,11.27,64.33,23.49,6.3,274,279938256,255595993,68.69,0.71,233.85,14,24.96,13.55,9.48,150,143,3,172,6,97.38,0,Low,0,100,15825,958,8,1,406772.96,0.0
2026-03-08 10:00:00,61.86,11.71,64.35,23.58,6.47,274,270660827,253274434,66.69,0.99,259.59,10,20.08,9.96,10.1,115,113,3,155,3,96.54,0,Low,0,100,14168,617,3,0,91022.97,0.0
2026-03-08 11:00:00,59.38,10.78,64.38,23.68,3.82,238,199195008,275381510,54.27,0.29,216.69,0,15.96,10.54,9.91,121,114,0,142,1,99.53,0,Low,0,100,13745,161,1,0,21097.26,0.0
2026-03-08 12:00:00,68.38,13.17,64.4,23.74,5.54,245,231098165,256124362,59.98,0.06,195.57,1,23.66,11.07,10.19,117,108,0,149,0,99.91,0,Low,0,100,15606,0,0,0,0.0,0.0
2026-03-08 13:00:00,66.71,10.7,64.42,23.84,4.7,215,138894090,194860147,65.51,0.84,143.26,9,16.83,17.27,9.74,112,105,4,155,4,97.35,0,Low,0,100,18652,1445,7,1,214788.76,0.0
2026-03-08 14:00:00,71.88,10.96,64.44,23.94,5.45,209,246963983,189437799,61.79,0.05,209.17,0,18.21,20.42,9.58,119,111,0,164,0,99.94,0,Low,0,100,16143,0,0,0,0.0,0.0
2026-03-08 15:00:00,69.53,9.77,64.48,24.07,3.65,246,183594311,254199065,64.84,0.76,194.97,12,26.2,13.54,12.27,115,114,2,133,3,99.17,0,Low,0,100,11928,766,5,0,67624.83,0.0
2026-03-08 16:00:00,60.63,10.46,64.5,24.18,5.17,196,190507906,277238404,58.83,0.47,234.21,4,21.79,11.39,10.48,117,111,2,140,4,99.47,0,Low,0,100,17458,1027,5,0,156760.15,0.0
2026-03-08 17:00:00,80.83,9.03,64.53,24.32,5.77,305,155815456,212592885,69.59,0.24,167.2,3,23.48,13.65,13.51,149,148,0,203,1,99.18,0,Low,0,100,25890,0,0,0,0.0,0.0
2026-03-08 18:00:00,79.69,9.11,64.56,24.46,3.86,315,164520479,252823304,65.17,0.16,181.09,0,28.73,18.66,13.61,151,143,0,197,1,99.67,0,Low,0,100,15444,183,1,0,47660.52,0.0
2026-03-08 19:00:00,73.3,8.42,64.58,24.61,6.11,309,399843446,310660831,63.87,0.07,336.92,1,22.43,19.83,8.67,140,134,0,182,0,99.88,0,Low,0,100,19852,0,0,0,0.0,0.0
2026-03-08 20:00:00,62.99,11.26,64.62,24.7,5.65,214,140065930,147431610,67.23,1.1,139.43,13,18.15,10.59,8.67,125,120,5,160,2,96.78,0,Low,0,100,22079,433,2,0,66467.85,0.0
2026-03-08 21:00:00,64.43,10.35,64.64,24.81,6.34,243,280096230,347115586,63.4,0.52,248.28,12,23.94,10.51,12.4,119,110,0,170,3,99.26,0,Low,0,100,15771,347,3,0,44708.77,0.0
2026-03-08 22:00:00,53.47,11.94,64.65,24.9,5.33,236,135553218,136956420,59.42,0.93,124.49,17,19.71,12.38,10.17,91,90,2,118,3,97.69,0,Low,0,100,11494,707,4,0,167809.52,0.0
2026-03-08 23:00:00,60.01,10.4,64.69,25.01,3.76,210,158034896,131064344,55.75,0.41,134.33,2,16.86,16.37,7.63,90,83,1,116,2,99.0,0,Low,0,100,10012,287,2,0,45070.83,0.0
2026-03-09 00:00:00,59.01,10.51,64.73,25.12,4.56,215,185853855,283912276,53.73,0.15,205.62,1,18.32,12.14,9.95,86,79,0,123,0,99.55,0,Low,0,100,10743,0,0,0,0.0,0.0
2026-03-09 01:00:00,47.73,11.25,64.76,25.21,3.96,206,175917926,177639080,55.59,1.1,159.07,5,16.13,13.34,5.28,79,76,2,113,2,97.3,0,Low,0,100,10249,236,2,0,81532.86,0.0
2026-03-09 02:00:00,57.26,9.91,64.8,25.33,3.79,251,113984993,131384784,50.63,0.06,128.66,0,19.31,15.81,11.06,94,90,0,122,0,99.9,0,Low,0,100,14589,0,0,0,0.0,0.0
2026-03-09 03:00:00,59.87,9.25,64.84,25.47,5.01,273,282370437,337403761,55.26,0.18,242.48,1,19.42,14.74,9.52,97,93,0,109,1,99.63,0,Low,0,100,13080,207,1,0,43663.74,0.0
2026-03-09 04:00:00,59.43,12.81,64.86,25.53,6.43,263,87592067,116249022,64.78,0.95,100,22,20.26,9.35,7.05,83,77,4,98,4,97.09,0,Low,0,100,11648,652,6,0,124446.62,0.0
2026-03-09 05:00:00,51.24,10.25,64.88,25.65,5.02,181,128507532,108554904,50.28,0.2,118.3,0,14.9,10.81,7.81,80,73,0,106,1,99.51,0,Low,0,100,13179,148,1,0,21028.64,0.0
2026-03-09 06:00:00,71.01,10.56,64.9,25.76,4.72,223,365956954,394526771,68.13,0.84,333.84,9,25.18,15.45,7.2,149,141,1,177,7,98.51,0,Low,0,100,21659,1595,8,0,99831.29,0.0
2026-03-09 07:00:00,72.12,12.12,64.94,25.83,5.29,300,332143254,333381475,67.28,0.61,281.28,7,22.79,16.55,13.3,149,137,3,164,5,98.53,0,Low,0,100,19997,922,5,0,191153.26,0.0
2026-03-09 08:00:00,73.6,11.97,64.97,25.92,4.47,221,243834662,205443728,71.9,1.1,227.37,4,24.88,17.09,10.94,154,148,3,218,6,98.8,0,Low,0,100,17011,1649,10,0,342834.41,0.0
2026-03-09 09:00:00,91.94,8.18,64.99,26.07,3.88,348,256769802,277948317,77.47,0.65,256.16,15,28.3,25.6,12.3,182,181,3,235,4,98.35,0,Low,0,100,23797,460,4,0,185957.86,0.0
2026-03-09 10:00:00,52.54,10.7,65.01,26.18,5.09,253,188084200,275344204,57.51,0.84,200.02,10,15.83,12.68,8.31,104,101,3,116,7,97.51,0,Low,0,100,16615,2168,11,2,736966.33,0.0
2026-03-09 11:00:00,63.53,11.11,65.03,26.28,5.15,289,112916451,123623677,64.11,0.83,129.71,19,25.24,17.17,9.44,124,117,4,185,7,98.09,0,Low,0,100,14065,1286,9,0,343676.54,0.0
2026-03-09 12:00:00,68.42,10.27,65.05,26.39,6.32,301,120722856,180832427,61.38,0.09,139.07,0,27.32,17.54,7.9,112,110,0,148,0,99.84,0,Low,0,100,15488,0,0,0,0.0,0.0
2026-03-09 13:00:00,61.76,10.45,65.07,26.5,5.32,265,232202993,236687149,64.42,0.94,233.94,11,19.05,13.02,6.9,98,95,1,114,2,96.49,0,Low,0,100,15981,553,3,0,50261.32,0.0
2026-03-09 14:00:00,52.72,12.78,65.09,26.57,5.74,217,286448628,262330504,60.17,0.99,258.2,6,17.98,8.45,10.09,121,118,5,178,7,96.26,0,Low,0,100,17003,1892,14,0,537953.45,0.0
2026-03-09 15:00:00,52.15,11.56,65.11,26.65,4.52,240,93356778,127107841,51.13,0.31,113.55,4,13.43,8.89,9.3,113,111,1,131,1,99.26,0,Low,0,100,12242,253,2,0,78292.95,0.0
2026-03-09 16:00:00,59.87,9.54,65.14,26.78,5.43,273,176774260,180402040,65.34,1.13,161.69,25,23.42,10.51,10.4,99,98,3,134,9,97.85,0,Low,0,100,10165,1454,8,1,512549.37,0.0
2026-03-09 17:00:00,68.63,9.63,65.18,26.91,5.65,290,225220901,225974966,66.1,0.64,232.07,14,19.48,12.35,9.47,119,112,2,134,5,97.76,0,Low,0,100,13799,974,8,1,377079.93,0.0
2026-03-09 18:00:00,75.31,9.8,65.19,27.04,4.56,231,219267421,244388207,69.55,0.75,267.19,5,22.15,12.21,10.06,142,133,1,199,6,99.06,0,Low,0,100,22707,2556,12,2,368070.2,0.0
2026-03-09 19:00:00,79.79,9.47,65.22,27.17,3.62,261,168367544,198131484,63.58,0.03,144.1,0,22.02,16.51,14.27,140,138,0,209,0,99.93,0,Low,0,100,23545,0,0,0,0.0,0.0
2026-03-09 20:00:00,75.76,8.22,65.24,27.32,5.32,287,297206517,361714062,64.91,0.15,292.77,3,23.5,13.06,9.87,129,125,0,177,0,99.51,0,Low,0,100,15917,0,0,0,0.0,0.0
2026-03-09 21:00:00,74.9,11.11,65.26,27.42,5.14,245,266676971,264416157,63.24,0.06,249.59,0,19.33,13.6,10.09,136,133,0,157,0,99.78,0,Low,0,100,16924,0,0,0,0.0,0.0
2026-03-09 22:00:00,57.55,10.89,65.3,27.52,6.19,237,116658307,105794221,63.07,0.93,100,21,19.87,16.54,9.68,67,66,1,83,6,98.48,0,Low,0,100,6049,1001,7,1,360324.18,0.0
2026-03-09 23:00:00,57.7,10.32,65.32,27.64,5.53,211,157208980,175978323,62.73,0.98,158.27,10,18.43,12.22,8.81,76,72,3,91,2,97.28,0,Low,0,100,9670,433,4,0,110112.0,0.0
2026-03-10 00:00:00,46.46,11.44,65.36,27.73,4.42,187,170942082,180245102,47.0,0.25,159.56,4,12.17,11.79,7.2,78,77,0,109,1,99.5,0,Low,0,100,12675,149,1,0,15120.63,0.0
2026-03-10 01:00:00,48.64,14.05,65.38,27.77,5.92,225,145708826,126099293,51.46,0.34,131.45,4,17.57,11.45,7.24,78,75,1,97,1,99.21,0,Low,0,100,9852,211,1,0,32925.97,0.0
2026-03-10 02:00:00,58.75,10.69,65.4,27.87,6.34,215,102173130,107797645,54.86,0.01,100,0,22.33,12.6,7.64,86,85,0,109,0,99.96,0,Low,0,100,9917,0,0,0,0.0,0.0
2026-03-10 03:00:00,49.32,12.42,65.44,27.94,4.59,192,125732334,128077226,53.62,0.72,118.01,7,16.45,8.35,6.41,62,58,4,91,6,99.25,0,Low,0,100,8804,1562,11,2,451641.92,0.0
2026-03-10 04:00:00,67.61,11.19,65.45,28.04,3.7,204,118499619,142455371,64.58,0.85,147.94,6,20.4,12.37,12.91,116,112,3,172,6,98.14,0,Low,0,100,15330,1365,7,0,100016.95,0.0
2026-03-10 05:00:00,48.98,13.35,65.48,28.09,6.3,180,177471113,230619393,55.74,0.69,199.26,12,17.81,7.83,6.04,97,91,2,120,6,97.9,0,Low,0,100,11597,1517,8,0,244361.24,0.0
2026-03-10 06:00:00,75.78,9.92,65.51,28.21,5.76,239,273062707,299755716,64.69,0.06,247.79,0,30.09,11.55,12.81,139,129,0,168,0,99.87,0,Low,0,100,24589,0,0,0,0.0,0.0
2026-03-10 07:00:00,74.74,10.04,65.54,28.33,6.17,241,185282768,238713791,75.53,1.14,172.44,27,18.97,12.24,9.42,152,147,5,207,4,98.74,0,Low,0,100,26219,958,5,0,147462.87,0.0
2026-03-10 08:00:00,77.15,8.81,65.56,28.48,5.8,251,422239975,501889293,72.6,0.76,359.61,16,26.83,20.46,13.12,145,144,4,160,5,97.95,0,Low,0,100,15333,1910,9,1,499686.76,0.0
2026-03-10 09:00:00,69.3,12.39,65.59,28.55,3.95,267,313582348,361994967,63.81,0.63,268.45,6,20.76,19.73,12.96,153,151,0,182,4,98.61,0,Low,0,100,15984,619,3,0,87185.46,0.0
2026-03-10 10:00:00,64.58,11.99,65.63,28.63,6.15,280,167733750,217363251,61.76,0.38,180.53,8,22.41,12.15,8.56,120,114,1,164,3,99.62,0,Low,0,100,16852,438,4,0,64789.81,0.0
2026-03-10 11:00:00,65.39,10.97,65.67,28.73,6.13,202,206112726,256342276,61.26,0.28,207.6,1,17.62,18.41,11.32,134,130,0,151,1,99.48,0,Low,0,100,21217,246,2,0,93196.42,0.0
2026-03-10 12:00:00,69.16,9.8,65.7,28.85,4.26,283,169123301,227399089,58.45,0.06,186.3,0,21.47,11.51,11.88,119,112,0,162,0,99.83,0,Low,0,100,13417,0,0,0,0.0,0.0
2026-03-10 13:00:00,64.4,9.87,65.74,28.98,5.99,264,109046628,146657280,61.45,0.38,122.36,3,20.9,9.91,9.45,111,102,1,122,2,99.47,0,Low,0,100,16074,569,3,0,66309.13,0.0
2026-03-10 14:00:00,65.46,10.47,65.76,29.09,3.71,280,283482638,305091404,61.05,0.62,270.49,9,18.34,16.92,9.67,113,107,3,150,6,98.33,0,Low,0,100,14929,2446,13,2,431060.93,0.0
2026-03-10 15:00:00,71.45,11.02,65.77,29.19,3.75,253,120975970,203486073,70.33,1.18,150.43,28,28.54,11.86,8.86,122,118,5,172,5,98.65,0,Low,0,100,15179,686,5,0,130562.38,0.0
2026-03-10 16:00:00,67.67,11.0,65.8,29.29,5.51,266,176303192,193431701,63.66,0.48,182.42,3,25.74,14.14,12.46,117,115,2,130,4,98.17,0,Low,0,100,12521,818,4,0,92436.12,0.0
2026-03-10 17:00:00,65.4,10.65,65.82,29.39,4.27,284,189032228,185048642,61.84,0.62,164.2,7,23.72,14.9,12.93,148,147,1,202,3,98.19,0,Low,0,100,17795,1048,6,0,245420.69,0.0
2026-03-10 18:00:00,79.27,10.16,65.84,29.51,4.52,332,136021888,215967208,71.02,0.67,156.82,7,27.75,20.37,9.83,152,148,1,191,4,98.69,0,Low,0,100,16059,1066,5,0,194287.04,0.0
2026-03-10 19:00:00,81.66,8.63,65.86,29.66,3.86,246,267916931,310969813,100.18,3.54,252.41,35,24.88,24.15,9.53,145,136,15,183,16,86.56,2,Medium,20,98.138,13614,4237,26,4,1397141.91,90721.11
2026-03-10 20:00:00,78.12,10.8,65.88,29.76,6.13,238,410353791,349414352,69.47,0.34,345.85,8,30.71,20.25,12.47,151,147,1,223,2,98.74,0,Low,0,100,13873,604,3,0,119612.3,0.0
2026-03-10 21:00:00,74.13,9.74,65.9,29.89,4.62,227,225392334,243839302,72.92,1.15,208.25,17,19.04,12.39,11.74,128,124,5,164,8,98.51,0,Low,0,100,13048,1023,7,1,451820.79,0.0
2026-03-10 22:00:00,52.62,10.28,65.94,30.0,6.44,195,80965307,115145304,62.5,1.13,100.29,17,19.79,14.94,7.74,89,86,3,131,6,96.17,0,Low,0,100,14374,908,7,0,150628.35,0.0
2026-03-10 23:00:00,66.09,12.07,65.98,30.08,4.62,204,245701950,250368251,63.01,0.64,248.92,4,22.79,15.35,12.72,102,96,3,138,5,97.78,0,Low,0,100,15445,720,4,0,183799.05,0.0
2026-03-11 00:00:00,55.29,12.51,65.99,30.15,4.49,227,147857216,142874688,58.58,0.87,141.73,19,19.55,11.83,10.31,71,68,3,96,8,97.12,0,Low,0,100,6606,1432,14,2,964556.22,0.0
2026-03-11 01:00:00,57.87,10.72,66.01,30.26,4.96,205,95410235,123608820,57.41,0.53,100,12,15.84,13.14,9.69,71,67,1,99,4,98.03,0,Low,0,100,6443,701,5,1,319795.46,0.0
2026-03-11 02:00:00,51.79,11.99,66.03,30.34,6.53,222,84212131,117341321,58.53,0.77,100,5,15.35,10.46,8.43,74,70,2,84,4,98.72,0,Low,0,100,10186,1251,6,1,357915.13,0.0
2026-03-11 03:00:00,48.79,12.1,66.06,30.41,4.21,185,172271925,188931063,85.94,4.04,198.23,22,13.14,11.28,7.99,90,82,8,107,10,91.18,2,Medium,223,98.885,9154,2960,15,0,732707.61,1272358.6
2026-03-11 04:00:00,49.72,12.53,66.08,30.48,4.63,248,214920626,256887689,58.5,1.17,189.59,23,16.55,14.29,8.57,81,74,1,109,9,98.56,0,Low,0,100,9747,2287,19,0,881409.93,0.0
2026-03-11 05:00:00,49.17,10.5,66.12,30.59,4.08,188,147730649,242270729,49.29,0.37,177.26,2,19.46,8.55,6.83,90,84,1,129,2,99.59,0,Low,0,100,9541,618,3,0,87990.81,0.0
